gid,year,barren_ih,bdist3,capdist,excluded,forest_ih,gwno,water_ih
"215907","2010","0","441.0981","5207.434","1","33.28","365","2.51"
"215908","2010","0","420.2974","5229.03","1","94.84","365","2.4"
"215909","2010","0","398.864","5250.538","1","99.65","365","0"
"215910","2010","0","378.4537","5271.958","1","96.85","365","1.89"
"215911","2010","0","355.2052","5293.287","1","97.69","365","1.19"
"215912","2010","0","330.2424","5314.526",,"96.38","365","0.24"
"215913","2010","0","305.936","5335.676",,"95.08","365","0"
"215914","2010","0","282.0915","5356.733",,"60.84","365","0"
"215915","2010","0","259.0154","5377.7","0","55.76","365","1.08"
"215916","2010","0","236.9299","5398.574","0","80.12","365","1.03"
"215917","2010","0","215.849","5419.355","0","65.58","365","0.89"
"215918","2010","0","196.1725","5440.043","0","46.03","365","0.5"
"215919","2010","0","177.773","5460.637",,"15.82","365","0"
"215920","2010","0","153.767","5481.136",,"15.42","365","0"
"215921","2010","0","131.3314","5501.541",,"15.14","365","0"
"215922","2010","0","110.2776","5521.85",,"19.35","365","0"
"215923","2010","0","90.67374","5542.063",,"21.09","365","0.05"
"215924","2010","0","73.64465","5562.178",,"7.68","365","0"
"215925","2010","0","60.15393","5582.197","0","2.76","365","0.4"
"215926","2010","0","48.94816","5602.118","0","7.57","365","1.63"
"215927","2010","0","41.65065","5621.94","0","6.79","365","0.28"
"215928","2010","0","38.44612","5641.664","0","9.15","365","0.01"
"215929","2010","0","39.09873","5661.289","0","9.85","365","0"
"215930","2010","0","39.55399","5680.813","0","26.15","365","0.91"
"215931","2010","0","36.43964","5700.236","0","4.28","365","0"
"215932","2010","0","36.55756","5719.558",,"4.5","365","0.06"
"215933","2010","0","35.0012","5738.779",,"6.95","365","0"
"215934","2010","0","34.43005","5757.897",,"6.98","365","0.57"
"215935","2010","0","44.30021","5776.913",,"7.92","365","2.27"
"215936","2010","0","40.92053","5795.825","0","7.16","365","2.97"
"215937","2010","0","36.94828","5814.633","0","10.74","365","0.82"
"215938","2010","0","20.7134","5833.336","0","8.78","365","2.43"
"215939","2010","0","3.745107","5851.935","0","9.59","365","0"
"215940","2010","0","0.01228963","5870.428","0","1.69","365","0"
"215941","2010","0","10.50579","5888.815","0","4.6","365","0"
"215942","2010","51.79","19.60163","5907.095","0","4.96","365","0"
"215943","2010","52.16","19.14682","5925.268","0","0","365","15.28"
"215944","2010","68.78","28.51785","5943.333","0","0","365","3.08"
"215945","2010","73.32","47.72173","5961.291","0","0","365","0.3"
"215946","2010","73.33","61.53492","5979.139","0","0","365","0.37"
"215947","2010","73.58","53.00674","5996.877","0","0","365","0.01"
"215948","2010","73.38","26.63848","6014.506","0","0","365","0.3"
"215949","2010","37.84","1.423999","6032.024","0","0","365","48.59"
"215950","2010",,"24.67217","6049.431","0",,"365",
"215961","2010",,"26.31952","6233.429",,,"365",
"215962","2010",,"14.01921","6249.461","1",,"365",
"215963","2010","70.85","7.276771","6265.377","1","0","365","29.15"
"215964","2010","99.81","30.32708","6281.173","1","0","365","0"
"215965","2010","73.28","51.20536","6296.851",,"0","365","0.01"
"215966","2010","73.19","31.6776","6312.41","1","0","365","0.1"
"215967","2010","57.17","5.995957","6327.848","1","0","365","0"
"215968","2010",,"16.27668","6343.166","0",,"365",
"215969","2010",,"14.29727","6358.362",,,"365",
"215970","2010",,"5.415707","6373.438",,,"365",
"215971","2010",,"17.2305","6388.391",,,"365",
"215973","2010",,"8.680255","6417.929",,,"365",
"215974","2010",,"26.13646","6432.513",,,"365",
"215981","2010",,"17.84468","6531.1","1",,"365",
"216014","2010",,"29.38318","6664.632","1",,"2",
"216015","2010",,"11.62672","6639.809","1",,"2",
"216016","2010",,"6.033942","6614.907","1",,"2",
"216026","2010",,"1.956431","6361.779","1",,"2",
"216027","2010","100","2.619356","6336.078","1","0","2","0"
"216028","2010","100","13.51624","6310.309","1","0","2","0"
"216029","2010","100","4.054817","6284.475","1","0","2","0"
"216030","2010",,"17.05097","6258.576","1",,"2",
"216031","2010","0","4.591405","6232.613","1","0","2","61.67"
"216032","2010","0","17.07313","6206.588","1","0","2","32.56"
"216033","2010","0","35.16444","6180.501","1","0","2","42.54"
"216034","2010","0","37.97986","6154.354","1","0","2","9.28"
"216035","2010","0","10.32933","6128.146","1","0","2","8.79"
"216036","2010","0","2.91601","6101.881","1","0","2","32.16"
"216037","2010","0","22.49553","6075.558","1","0","2","5.86"
"216038","2010","0","50.18262","6049.179","1","0","2","0"
"216039","2010","0","77.87179","6022.745","1","0.82","2","0"
"216040","2010","20.96","102.8024","5996.256","1","2.12","2","0.07"
"216041","2010","47.42","127.4823","5969.714","1","0.51","2","0.54"
"216042","2010","80.38","126.4095","5943.12","1","1.68","2","3.53"
"216043","2010","0","120.4914","5916.476","1","0.91","2","10.43"
"216044","2010","0","120.9978","5889.781","1","0.67","2","0.36"
"216045","2010","0","127.8525","5863.037","1","1.09","2","0"
"216046","2010","44.92","125.2144","5836.246","1","5.25","2","0"
"216047","2010","100","122.4223","5809.408","1","0","2","0"
"216048","2010","94.47","126.0172","5782.525","1","5.53","2","0"
"216049","2010","72.3","132.6743","5755.598","1","23.31","2","0"
"216050","2010","50.7","115.4164","5728.627","1","24.35","2","4.03"
"216051","2010","64.49","91.24438","5701.615","1","18.6","2","9.73"
"216052","2010","73","63.59249","5674.561","1","12.57","2","14.43"
"216053","2010","91.66","35.97635","5647.468","1","2.61","2","5.73"
"216054","2010","98.92","8.750418","5620.336","1","1.08","2","0"
"216055","2010","82.84","0.1049517","5593.167","1","0","2","17.16"
"216056","2010",,"10.63147","5565.962","1",,"2",
"216057","2010",,"16.92724","5538.722","1",,"2",
"216058","2010","100","7.744832","5511.448","1","0","2","0"
"216059","2010","84.55","33.90324","5484.141","1","0","2","15.45"
"216060","2010","88.09","43.65277","5456.803","1","5.17","2","6.74"
"216061","2010","96.86","23.62095","5429.436","1","0","2","3.14"
"216062","2010","88.74","16.35677","5402.039","1","2.76","2","8.5"
"216063","2010","100","19.50621","5374.615","1","0","2","0"
"216064","2010","96.28","0.7667539","5347.164","1","3.72","2","0"
"216065","2010",,"2.669856","5319.688","1",,"2",
"216066","2010",,"0.8633696","5292.189","1",,"2",
"216067","2010",,"5.005515","5264.668","1",,"2",
"216068","2010",,"11.68884","5237.125","1",,"2",
"216069","2010",,"21.99662","5209.563","1",,"2",
"216070","2010","9.98","6.993636","5181.982","1","13.3","2","76.72"
"216071","2010","24.8","3.881274","5154.385","1","12.4","2","62.8"
"216072","2010","43.69","6.504942","5126.771","1","20.56","2","35.75"
"216073","2010","82.86","24.25567","5099.144","1","17.14","2","0"
"216074","2010","86.67","21.01517","5071.504","1","13.33","2","0"
"216075","2010","73.33","15.55567","5043.852","1","10.63","2","0"
"216076","2010","87.5","21.20825","5016.191","1","8.67","2","0"
"216077","2010","100","21.66972","4988.521","1","0","2","0"
"216078","2010","100","14.55779","4960.844","1","0","2","0"
"216079","2010","100","1.371469","4933.162","1","0","2","0"
"216080","2010","100","0.765656","4905.476","1","0","2","0"
"216081","2010","100","4.17162","4877.788","1","0","2","0"
"216082","2010","100","7.871191","4850.099","1","0","2","0"
"216083","2010","100","18.85591","4358.668","1","0","20","0"
"216084","2010","100","45.40476","4331.179","1","0","20","0"
"216085","2010","98.5","64.81184","4303.667","1","0","20","1.5"
"216086","2010","91.89","88.19289","4276.135","1","4.19","20","2.7"
"216087","2010","53.09","74.46923","4248.583","1","9.3","20","3.3"
"216088","2010","48.03","64.57013","4221.011","1","12.08","20","9.38"
"216089","2010","50.8","52.24458","4193.423","1","7.22","20","0"
"216090","2010","34.73","51.45317","4165.818","1","9.67","20","2"
"216091","2010","1.56","64.18447","4138.199","1","18.72","20","9.12"
"216092","2010","1.8","84.07329","4110.566","1","52.14","20","12.49"
"216093","2010","0","102.8473","4082.921","1","67.77","20","3.02"
"216094","2010","0","124.6041","4055.265","1","60.31","20","4.88"
"216095","2010","1.81","147.758","4027.601","1","74.26","20","8.54"
"216096","2010","3.58","172.3423","3999.928","1","39.64","20","1.11"
"216097","2010","8.71","197.4749","3972.249","1","19.32","20","0"
"216098","2010","25.51","220.0028","3944.565","1","13.37","20","0"
"216099","2010","18.29","243.2949","3916.878","1","25.16","20","0"
"216100","2010","0","264.315","3889.19","1","75.38","20","0"
"216101","2010","0","286.591","3861.5","1","100","20","0"
"216102","2010","0","309.8509","3833.813","1","96.49","20","0"
"216103","2010","0","332.5447","3806.128","1","98.83","20","1.17"
"216104","2010","0","355.6838","3778.448","1","60.02","20","0"
"216105","2010","0","379.5361","3750.775","1","83.71","20","0"
"216106","2010","0","403.974","3723.109","1","95.18","20","0"
"216107","2010","0","428.8963","3695.453","1","98.83","20","0"
"216108","2010","0","454.2219","3667.81","1","98.2","20","1.8"
"216109","2010","0","479.8856","3640.179","1","100","20","0"
"216110","2010","0","505.8346","3612.564","1","100","20","0"
"216111","2010","0","532.0259","3584.966","1","89.15","20","0"
"216112","2010","0","558.4165","3557.388","1","93.87","20","0"
"216113","2010","0","584.9183","3529.831","1","100","20","0"
"216114","2010","0","610.654","3502.297","1","100","20","0"
"216115","2010","0","630.3112","3474.788","1","100","20","0"
"216116","2010","0","650.6917","3447.307","1","98.78","20","1.22"
"216117","2010","0","671.7286","3419.856","1","92.48","20","0"
"216118","2010","0","693.3611","3392.437","1","66.5","20","7.08"
"216119","2010","0","715.534","3365.052","1","98.97","20","0"
"216120","2010","0","738.1974","3337.705","1","98.09","20","1.91"
"216121","2010","0","761.3064","3310.396","1","100","20","0"
"216122","2010","0","784.8203","3283.128","1","95.04","20","4.96"
"216123","2010","0","808.7026","3255.905","1","97.83","20","2.17"
"216124","2010","0","832.9203","3228.729","1","100","20","0"
"216125","2010","0","849.2249","3201.602","1","62.06","20","7.16"
"216126","2010","0","842.7855","3174.528","1","68.62","20","4.73"
"216127","2010","0","828.3524","3147.508","1","97.8","20","2.2"
"216128","2010","0","814.4178","3120.546","1","98.57","20","0"
"216129","2010","10.27","801.0089","3093.646","1","89.73","20","0"
"216130","2010","11.99","788.153","3066.809","1","75.06","20","11.53"
"216131","2010","0","775.8787","3040.039","1","91.3","20","8.7"
"216132","2010","0","764.2147","3013.34","1","98.42","20","1.58"
"216133","2010","0","753.1901","2986.715","1","98.36","20","1.64"
"216134","2010","0","742.834","2960.167","1","91.66","20","0"
"216135","2010","0","733.1754","2933.699","1","79.45","20","0"
"216136","2010","0","724.2427","2907.315","1","73.68","20","2.55"
"216137","2010","0","716.0638","2881.02","1","98.61","20","1.39"
"216138","2010","0","708.6653","2854.817","1","95.35","20","4.65"
"216139","2010","0","702.0722","2828.709","1","85.11","20","5.44"
"216140","2010","0","696.2956","2802.701","1","46.22","20","5.41"
"216141","2010","0","691.3346","2776.797","1","92.37","20","3.97"
"216142","2010","0","687.2416","2751.002","1","87.27","20","3.27"
"216143","2010","0","684.0323","2725.32","1","75.44","20","2.71"
"216144","2010","0","681.7194","2699.754","1","67.02","20","4.57"
"216145","2010","0","680.3122","2674.311","1","68.65","20","4.39"
"216146","2010","0","679.8164","2648.995","1","64.83","20","12.15"
"216147","2010","0","663.4758","2623.811","1","48.04","20","6.91"
"216148","2010","1.6","635.8068","2598.764","1","44.54","20","13.27"
"216149","2010","0","608.1319","2573.86","1","65.97","20","15.45"
"216150","2010","1.62","580.452","2549.104","1","29.46","20","8.28"
"216151","2010","3.29","552.7679","2524.501","1","45.27","20","17.01"
"216152","2010","1.54","525.0809","2500.058","1","22.08","20","19.15"
"216153","2010","3.76","497.3922","2475.78","1","67.85","20","2.9"
"216154","2010","8.37","469.7031","2451.673","1","35.7","20","8.99"
"216155","2010","5.09","442.0153","2427.745","1","42.16","20","7.99"
"216156","2010","0","414.3308","2404.001","1","27.9","20","51.21"
"216157","2010","25.01","386.6522","2380.448","1","16.8","20","15.22"
"216158","2010","35.3","358.9825","2357.094","1","16.42","20","2.15"
"216159","2010","23.15","331.3258","2333.945","1","24.66","20","4.72"
"216160","2010","34.26","303.6873","2311.009","1","13.58","20","8.58"
"216161","2010","50.44","276.0745","2288.293","1","0","20","31.47"
"216162","2010","43.97","248.4977","2265.806","1","0","20","22.66"
"216163","2010","66.36","220.9722","2243.555","1","0","20","9.86"
"216164","2010","43.63","193.4471","2221.548","1","0","20","4.57"
"216165","2010","6.59","165.985","2199.793","1","1.23","20","0"
"216166","2010","4.73","138.6489","2178.301","1","1.13","20","9.92"
"216167","2010","15.01","111.5335","2157.079","1","1.07","20","2.57"
"216168","2010","3.17","84.8443","2136.136","1","1.25","20","3.49"
"216169","2010","0","58.5264","2115.483","1","1.26","20","6.55"
"216170","2010","0","31.60163","2095.128","1","1.32","20","2.28"
"216171","2010","3.48","4.285506","2075.082","0","1.28","20","0"
"216205","2010",,"11.48362","1655.838","1",,"20",
"216206","2010","66.05","11.88595","1653.441","1","0","20","10.26"
"216207","2010","72.29","10.13369","1651.704","1","0","20","1.8"
"216208","2010","71.97","29.98122","1650.629","1","0","20","2.22"
"216209","2010","71.14","56.85627","1650.218",,"0","20","3.36"
"216210","2010","56.13","84.28429","1650.47",,"0","20","23.74"
"216211","2010","71.97","111.8583","1651.386",,"0","20","2.23"
"216212","2010","71.92","139.4906","1652.964",,"0","20","2.3"
"216213","2010","65.4","157.1077","1655.203",,"0","20","11.14"
"216214","2010","71.26","129.6423","1658.099",,"0","20","3.2"
"216215","2010","73.62","102.3356","1661.65",,"0","20","0"
"216216","2010","73.63","75.36304","1665.851",,"0","20","0"
"216217","2010","73.64","49.27888","1670.696",,"0","20","0"
"216218","2010","73.72","26.81843","1676.18","1","0","20","0"
"216219","2010","70.09","23.37903","1682.296","1","0","20","4.79"
"216220","2010","70.09","26.73041","1689.037","1","0","20","4.78"
"216221","2010","73.6","4.230889","1696.396","1","0","20","0"
"216224","2010",,"2.014848","1722.09",,,"20",
"216225","2010",,"12.95552","1731.83",,,"20",
"216230","2010",,"19.12532","1788.873",,,"20",
"216231","2010","74.75","0.993994","1801.872","1","0","20","0"
"216232","2010",,"10.23925","1815.375","1",,"20",
"216357","2010",,"3.868266","979.4854","0",,"200",
"216358","2010",,"2.485032","976.7557","0",,"200",
"216370","2010",,"10.67929","335.8976",,,"385",
"216371","2010","0","1.867301","308.2803",,"33.79","385","49.12"
"216372","2010","0","7.983382","280.6953",,"33.78","385","27.61"
"216373","2010","44.61","4.693157","253.1551",,"30.96","385","22.3"
"216374","2010","83.66","9.326275","225.6779",,"3.04","385","12.97"
"216375","2010","97.64","27.04107","198.2918",,"0","385","1.96"
"216376","2010","70.17","45.00016","171.0425",,"3.83","385","2.53"
"216377","2010","0","69.01534","144.0097",,"31.28","385","4.66"
"216378","2010","0","94.96271","117.3451",,"74.09","385","4.7"
"216379","2010","0","79.78465","91.37385",,"87.23","385","0.78"
"216380","2010","0","59.77209","66.91069",,"92.88","385","3.43"
"216381","2010","0","44.54274","46.40763",,"76.78","385","16.13"
"216382","2010","0","38.80627","37.13753",,"90.2","385","2.83"
"216383","2010","0","49.07446","46.40763",,"66.65","385","5.47"
"216384","2010","0","41.12394","66.91069",,"91.42","385","4.36"
"216385","2010","0","14.63289","91.37385",,"89.78","385","5.03"
"216386","2010","0","12.92847","314.5282",,"96.09","380","2.9"
"216387","2010","0","40.07403","288.1401",,"95.22","380","3.93"
