gid,year,excluded,gcp_mer,gwno,pop_gpw_sum,urban_ih
"75818","2014",,,"155",,
"75819","2014",,,"160",,
"75820","2014",,,"160",,
"75821","2014",,,"160",,
"75822","2014",,,"160",,
"75823","2014",,,"160",,
"75824","2014",,,"160",,
"75825","2014",,,"160",,
"75826","2014",,,"160",,
"75827","2014",,,"160",,
"75828","2014",,,"160",,
"75829","2014",,,"160",,
"75830","2014",,,"160",,
"75831","2014",,,"160",,
"75832","2014",,,"160",,
"75833","2014",,,"160",,
"75834","2014",,,"160",,
"75835","2014",,,"160",,
"75836","2014",,,"160",,
"75837","2014",,,"160",,
"75838","2014",,,"160",,
"75839","2014",,,"160",,
"75840","2014",,,"160",,
"75841","2014",,,"160",,
"75842","2014",,,"160",,
"75843","2014",,,"160",,
"75844","2014",,,"160",,
"75845","2014",,,"160",,
"75846","2014",,,"160",,
"75847","2014",,,"160",,
"76240","2014",,,"900",,
"76241","2014",,,"900",,
"76242","2014",,,"900",,
"76243","2014",,,"900",,
"76244","2014",,,"900",,
"76245","2014",,,"900",,
"76246","2014",,,"900",,
"76247","2014",,,"900",,
"76248","2014",,,"900",,
"76249","2014",,,"900",,
"76250","2014",,,"900",,
"76251","2014",,,"900",,
"76252","2014",,,"900",,
"76253","2014",,,"900",,
"76254","2014",,,"900",,
"76255","2014",,,"900",,
"76256","2014",,,"900",,
"76257","2014",,,"900",,
"76258","2014",,,"900",,
"76259","2014",,,"900",,
"76260","2014",,,"900",,
"76261","2014",,,"900",,
"76309","2014",,,"920",,
"76310","2014",,,"920",,
"76311","2014",,,"920",,
"76312","2014",,,"920",,
"76313","2014",,,"920",,
"76534","2014",,,"155",,
"76535","2014",,,"155",,
"76536","2014",,,"155",,
"76537","2014",,,"155",,
"76538","2014",,,"155",,
"76539","2014",,,"160",,
"76540","2014",,,"160",,
"76541","2014",,,"160",,
"76542","2014",,,"160",,
"76543","2014",,,"160",,
"76544","2014",,,"160",,
"76545","2014",,,"160",,
"76546","2014",,,"160",,
"76547","2014",,,"160",,
"76548","2014",,,"160",,
"76549","2014",,,"160",,
"76550","2014",,,"160",,
"76551","2014",,,"160",,
"76552","2014",,,"160",,
"76553","2014",,,"160",,
"76554","2014",,,"160",,
"76555","2014",,,"160",,
"76556","2014",,,"160",,
"76557","2014",,,"160",,
"76558","2014",,,"160",,
"76559","2014",,,"160",,
"76560","2014",,,"160",,
"76561","2014",,,"160",,
"76562","2014",,,"160",,
"76563","2014",,,"160",,
"76564","2014",,,"160",,
"76565","2014",,,"160",,
"76566","2014",,,"160",,
"76567","2014",,,"160",,
"76960","2014",,,"900",,
"76961","2014",,,"900",,
"76962","2014",,,"900",,
"76963","2014",,,"900",,
"76964","2014",,,"900",,
"76965","2014",,,"900",,
"76966","2014",,,"900",,
"76967","2014",,,"900",,
"76968","2014",,,"900",,
"76969","2014",,,"900",,
"76970","2014",,,"900",,
"76971","2014",,,"900",,
"76972","2014",,,"900",,
"76973","2014",,,"900",,
"76974","2014",,,"900",,
"76975","2014",,,"900",,
"76976","2014",,,"900",,
"76977","2014",,,"900",,
"76978","2014",,,"900",,
"76979","2014",,,"900",,
"76980","2014",,,"900",,
"76981","2014",,,"900",,
"77029","2014",,,"920",,
"77030","2014",,,"920",,
"77031","2014",,,"920",,
"77032","2014",,,"920",,
"77255","2014",,,"155",,
"77256","2014",,,"155",,
"77257","2014",,,"155",,
"77258","2014",,,"155",,
"77259","2014",,,"155",,
"77260","2014",,,"160",,
"77261","2014",,,"160",,
"77262","2014",,,"160",,
"77263","2014",,,"160",,
"77264","2014",,,"160",,
"77265","2014",,,"160",,
"77266","2014",,,"160",,
"77267","2014",,,"160",,
"77268","2014",,,"160",,
"77269","2014",,,"160",,
"77270","2014",,,"160",,
"77271","2014",,,"160",,
"77272","2014",,,"160",,
"77273","2014",,,"160",,
"77274","2014",,,"160",,
"77275","2014",,,"160",,
"77276","2014",,,"160",,
"77277","2014",,,"160",,
"77278","2014",,,"160",,
"77279","2014",,,"160",,
"77280","2014",,,"160",,
"77281","2014",,,"160",,
"77282","2014",,,"160",,
"77283","2014",,,"160",,
"77284","2014",,,"160",,
"77285","2014",,,"160",,
"77286","2014",,,"160",,
"77287","2014",,,"160",,
"77674","2014",,,"900",,
"77675","2014",,,"900",,
"77676","2014",,,"900",,
"77679","2014",,,"900",,
"77680","2014",,,"900",,
"77681","2014",,,"900",,
"77682","2014",,,"900",,
"77683","2014",,,"900",,
"77684","2014",,,"900",,
"77685","2014",,,"900",,
"77686","2014",,,"900",,
"77687","2014",,,"900",,
"77688","2014",,,"900",,
"77689","2014",,,"900",,
"77690","2014",,,"900",,
"77691","2014",,,"900",,
"77692","2014",,,"900",,
"77693","2014",,,"900",,
"77694","2014",,,"900",,
"77695","2014",,,"900",,
"77696","2014",,,"900",,
"77697","2014",,,"900",,
"77698","2014",,,"900",,
"77699","2014",,,"900",,
"77700","2014",,,"900",,
"77701","2014",,,"900",,
"77748","2014",,,"920",,
"77749","2014",,,"920",,
"77750","2014",,,"920",,
"77751","2014",,,"920",,
"77752","2014",,,"920",,
"77975","2014",,,"155",,
"77976","2014",,,"155",,
"77977","2014",,,"155",,
"77978","2014",,,"155",,
"77979","2014",,,"155",,
"77980","2014",,,"160",,
"77981","2014",,,"160",,
"77982","2014",,,"160",,
"77983","2014",,,"160",,
"77984","2014",,,"160",,
"77985","2014",,,"160",,
"77986","2014",,,"160",,
"77987","2014",,,"160",,
"77988","2014",,,"160",,
"77989","2014",,,"160",,
"77990","2014",,,"160",,
"77991","2014",,,"160",,
"77992","2014",,,"160",,
"77993","2014",,,"160",,
"77994","2014",,,"160",,
"77995","2014",,,"160",,
"77996","2014",,,"160",,
"77997","2014",,,"160",,
"77998","2014",,,"160",,
"77999","2014",,,"160",,
"78000","2014",,,"160",,
"78001","2014",,,"160",,
"78002","2014",,,"160",,
"78003","2014",,,"160",,
"78004","2014",,,"160",,
"78005","2014",,,"160",,
"78006","2014",,,"160",,
"78394","2014",,,"900",,
"78395","2014",,,"900",,
"78396","2014",,,"900",,
"78397","2014",,,"900",,
"78398","2014",,,"900",,
"78399","2014",,,"900",,
"78400","2014",,,"900",,
"78401","2014",,,"900",,
"78402","2014",,,"900",,
"78403","2014",,,"900",,
"78404","2014",,,"900",,
"78405","2014",,,"900",,
"78406","2014",,,"900",,
"78407","2014",,,"900",,
"78408","2014",,,"900",,
"78409","2014",,,"900",,
"78410","2014",,,"900",,
"78411","2014",,,"900",,
"78412","2014",,,"900",,
"78413","2014",,,"900",,
"78414","2014",,,"900",,
"78415","2014",,,"900",,
"78416","2014",,,"900",,
"78417","2014",,,"900",,
"78418","2014",,,"900",,
"78419","2014",,,"900",,
"78420","2014",,,"900",,
"78421","2014",,,"900",,
"78467","2014",,,"920",,
"78468","2014",,,"920",,
"78469","2014",,,"920",,
"78470","2014",,,"920",,
"78695","2014",,,"155",,
"78696","2014",,,"155",,
"78697","2014",,,"155",,
"78698","2014",,,"155",,
"78699","2014",,,"155",,
"78700","2014",,,"160",,
"78701","2014",,,"160",,
"78702","2014",,,"160",,
"78703","2014",,,"160",,
"78704","2014",,,"160",,
"78705","2014",,,"160",,
"78706","2014",,,"160",,
"78707","2014",,,"160",,
"78708","2014",,,"160",,
"78709","2014",,,"160",,
"78710","2014",,,"160",,
"78711","2014",,,"160",,
"78712","2014",,,"160",,
"78713","2014",,,"160",,
"78714","2014",,,"160",,
"78715","2014",,,"160",,
"78716","2014",,,"160",,
"78717","2014",,,"160",,
"78718","2014",,,"160",,
"78719","2014",,,"160",,
"78720","2014",,,"160",,
"78721","2014",,,"160",,
"78722","2014",,,"160",,
"78723","2014",,,"160",,
"78724","2014",,,"160",,
"78725","2014",,,"160",,
"78726","2014",,,"160",,
"79073","2014",,,"900",,
"79074","2014",,,"900",,
"79075","2014",,,"900",,
"79076","2014",,,"900",,
"79077","2014",,,"900",,
"79112","2014",,,"900",,
"79114","2014",,,"900",,
"79115","2014",,,"900",,
"79116","2014",,,"900",,
"79117","2014",,,"900",,
"79118","2014",,,"900",,
"79119","2014",,,"900",,
"79120","2014",,,"900",,
"79121","2014",,,"900",,
"79122","2014",,,"900",,
"79123","2014",,,"900",,
"79124","2014",,,"900",,
"79125","2014",,,"900",,
"79126","2014",,,"900",,
"79127","2014",,,"900",,
"79128","2014",,,"900",,
"79129","2014",,,"900",,
"79130","2014",,,"900",,
"79131","2014",,,"900",,
"79132","2014",,,"900",,
"79133","2014",,,"900",,
"79134","2014",,,"900",,
"79135","2014",,,"900",,
"79136","2014",,,"900",,
"79137","2014",,,"900",,
"79138","2014",,,"900",,
"79139","2014",,,"900",,
"79140","2014",,,"900",,
"79141","2014",,,"900",,
"79142","2014",,,"900",,
"79187","2014",,,"920",,
"79188","2014",,,"920",,
"79189","2014",,,"920",,
"79190","2014",,,"920",,
"79416","2014",,,"155",,
"79417","2014",,,"155",,
"79418","2014",,,"155",,
"79419","2014",,,"155",,
"79420","2014",,,"160",,
"79421","2014",,,"160",,
"79422","2014",,,"160",,
"79423","2014",,,"160",,
"79424","2014",,,"160",,
"79425","2014",,,"160",,
"79426","2014",,,"160",,
"79427","2014",,,"160",,
"79428","2014",,,"160",,
"79429","2014",,,"160",,
"79430","2014",,,"160",,
"79431","2014",,,"160",,
"79432","2014",,,"160",,
"79433","2014",,,"160",,
"79434","2014",,,"160",,
"79435","2014",,,"160",,
"79436","2014",,,"160",,
"79437","2014",,,"160",,
"79438","2014",,,"160",,
"79439","2014",,,"160",,
"79440","2014",,,"160",,
"79441","2014",,,"160",,
"79442","2014",,,"160",,
"79443","2014",,,"160",,
"79444","2014",,,"160",,
"79445","2014",,,"160",,
"79446","2014",,,"165",,
"79447","2014",,,"165",,
"79448","2014",,,"165",,
"79449","2014",,,"165",,
"79450","2014",,,"165",,
"79451","2014",,,"165",,
"79452","2014",,,"165",,
"79453","2014",,,"165",,
"79599","2014",,,"560",,
"79600","2014",,,"560",,
"79601","2014",,,"560",,
"79792","2014",,,"900",,
"79793","2014",,,"900",,
"79794","2014",,,"900",,
"79795","2014",,,"900",,
"79796","2014",,,"900",,
"79797","2014",,,"900",,
"79798","2014",,,"900",,
"79799","2014",,,"900",,
"79831","2014",,,"900",,
"79832","2014",,,"900",,
"79833","2014",,,"900",,
"79834","2014",,,"900",,
"79835","2014",,,"900",,
"79836","2014",,,"900",,
"79837","2014",,,"900",,
"79838","2014",,,"900",,
"79839","2014",,,"900",,
"79840","2014",,,"900",,
"79841","2014",,,"900",,
"79842","2014",,,"900",,
"79843","2014",,,"900",,
"79844","2014",,,"900",,
"79845","2014",,,"900",,
"79846","2014",,,"900",,
"79847","2014",,,"900",,
"79848","2014",,,"900",,
"79849","2014",,,"900",,
"79850","2014",,,"900",,
"79851","2014",,,"900",,
"79852","2014",,,"900",,
"79853","2014",,,"900",,
"79854","2014",,,"900",,
"79855","2014",,,"900",,
"79856","2014",,,"900",,
"79857","2014",,,"900",,
"79858","2014",,,"900",,
"79859","2014",,,"900",,
"79860","2014",,,"900",,
"79861","2014",,,"900",,
"79862","2014",,,"900",,
"79906","2014",,,"920",,
"79907","2014",,,"920",,
"79908","2014",,,"920",,
"80136","2014",,,"155",,
"80137","2014",,,"155",,
"80138","2014",,,"155",,
"80139","2014",,,"155",,
"80140","2014",,,"155",,
"80141","2014",,,"160",,
"80142","2014",,,"160",,
"80143","2014",,,"160",,
"80144","2014",,,"160",,
"80145","2014",,,"160",,
"80146","2014",,,"160",,
"80147","2014",,,"160",,
"80148","2014",,,"160",,
"80149","2014",,,"160",,
"80150","2014",,,"160",,
"80151","2014",,,"160",,
"80152","2014",,,"160",,
"80153","2014",,,"160",,
"80154","2014",,,"160",,
"80155","2014",,,"160",,
"80156","2014",,,"160",,
"80157","2014",,,"160",,
"80158","2014",,,"160",,
"80159","2014",,,"160",,
"80160","2014",,,"160",,
"80161","2014",,,"160",,
"80162","2014",,,"160",,
"80163","2014",,,"160",,
"80164","2014",,,"165",,
"80165","2014",,,"165",,
"80166","2014",,,"165",,
"80167","2014",,,"165",,
"80168","2014",,,"165",,
"80169","2014",,,"165",,
"80170","2014",,,"165",,
"80171","2014",,,"165",,
"80172","2014",,,"165",,
"80173","2014",,,"165",,
"80317","2014",,,"560",,
"80318","2014",,,"560",,
"80319","2014",,,"560",,
"80320","2014",,,"560",,
"80321","2014",,,"560",,
"80322","2014",,,"560",,
"80323","2014",,,"560",,
"80324","2014",,,"560",,
"80325","2014",,,"560",,
"80326","2014",,,"560",,
"80327","2014",,,"560",,
"80328","2014",,,"560",,
"80329","2014",,,"560",,
"80330","2014",,,"560",,
"80331","2014",,,"560",,
"80332","2014",,,"560",,
"80510","2014",,,"900",,
"80511","2014",,,"900",,
"80512","2014",,,"900",,
"80513","2014",,,"900",,
"80514","2014",,,"900",,
"80515","2014",,,"900",,
"80516","2014",,,"900",,
"80517","2014",,,"900",,
"80518","2014",,,"900",,
"80519","2014",,,"900",,
"80520","2014",,,"900",,
"80525","2014",,,"900",,
"80527","2014",,,"900",,
"80551","2014",,,"900",,
"80552","2014",,,"900",,
"80553","2014",,,"900",,
"80555","2014",,,"900",,
"80556","2014",,,"900",,
"80557","2014",,,"900",,
"80558","2014",,,"900",,
"80559","2014",,,"900",,
"80560","2014",,,"900",,
"80561","2014",,,"900",,
"80562","2014",,,"900",,
"80563","2014",,,"900",,
"80564","2014",,,"900",,
"80565","2014",,,"900",,
"80566","2014",,,"900",,
"80567","2014",,,"900",,
"80568","2014",,,"900",,
"80569","2014",,,"900",,
"80570","2014",,,"900",,
"80571","2014",,,"900",,
"80572","2014",,,"900",,
"80573","2014",,,"900",,
"80574","2014",,,"900",,
"80575","2014",,,"900",,
"80576","2014",,,"900",,
"80577","2014",,,"900",,
"80578","2014",,,"900",,
"80579","2014",,,"900",,
"80580","2014",,,"900",,
"80581","2014",,,"900",,
"80582","2014",,,"900",,
"80583","2014",,,"900",,
"80626","2014",,,"920",,
"80627","2014",,,"920",,
"80857","2014",,,"155",,
"80858","2014",,,"155",,
"80859","2014",,,"155",,
"80860","2014",,,"155",,
"80861","2014",,,"160",,
"80862","2014",,,"160",,
"80863","2014",,,"160",,
"80864","2014",,,"160",,
"80865","2014",,,"160",,
"80866","2014",,,"160",,
"80867","2014",,,"160",,
"80868","2014",,,"160",,
"80869","2014",,,"160",,
"80870","2014",,,"160",,
"80871","2014",,,"160",,
"80872","2014",,,"160",,
"80873","2014",,,"160",,
"80874","2014",,,"160",,
"80875","2014",,,"160",,
"80876","2014",,,"160",,
"80877","2014",,,"160",,
"80878","2014",,,"160",,
"80879","2014",,,"160",,
"80880","2014",,,"160",,
"80881","2014",,,"160",,
"80882","2014",,,"160",,
"80883","2014",,,"160",,
"80884","2014",,,"165",,
"80885","2014",,,"165",,
"80886","2014",,,"165",,
"80887","2014",,,"165",,
"80888","2014",,,"165",,
"80889","2014",,,"165",,
"80890","2014",,,"165",,
"80891","2014",,,"165",,
"80892","2014",,,"165",,
"80893","2014",,,"165",,
"80894","2014",,,"140",,
"81037","2014",,,"560",,
"81038","2014",,,"560",,
"81039","2014",,,"560",,
"81040","2014",,,"560",,
"81041","2014",,,"560",,
"81042","2014",,,"560",,
"81043","2014",,,"560",,
"81044","2014",,,"560",,
"81045","2014",,,"560",,
"81046","2014",,,"560",,
"81047","2014",,,"560",,
"81048","2014",,,"560",,
"81049","2014",,,"560",,
"81050","2014",,,"560",,
"81051","2014",,,"560",,
"81052","2014",,,"560",,
"81053","2014",,,"560",,
"81054","2014",,,"560",,
"81055","2014",,,"560",,
"81230","2014",,,"900",,
"81231","2014",,,"900",,
"81232","2014",,,"900",,
"81233","2014",,,"900",,
"81234","2014",,,"900",,
"81235","2014",,,"900",,
"81236","2014",,,"900",,
"81237","2014",,,"900",,
"81238","2014",,,"900",,
"81239","2014",,,"900",,
"81240","2014",,,"900",,
"81241","2014",,,"900",,
"81242","2014",,,"900",,
"81243","2014",,,"900",,
"81244","2014",,,"900",,
"81245","2014",,,"900",,
"81246","2014",,,"900",,
"81247","2014",,,"900",,
"81248","2014",,,"900",,
"81270","2014",,,"900",,
"81271","2014",,,"900",,
"81272","2014",,,"900",,
"81273","2014",,,"900",,
"81274","2014",,,"900",,
"81275","2014",,,"900",,
"81276","2014",,,"900",,
"81277","2014",,,"900",,
"81278","2014",,,"900",,
"81279","2014",,,"900",,
"81280","2014",,,"900",,
"81281","2014",,,"900",,
"81282","2014",,,"900",,
"81283","2014",,,"900",,
"81284","2014",,,"900",,
"81285","2014",,,"900",,
"81286","2014",,,"900",,
"81287","2014",,,"900",,
"81288","2014",,,"900",,
"81289","2014",,,"900",,
"81290","2014",,,"900",,
"81291","2014",,,"900",,
"81292","2014",,,"900",,
"81293","2014",,,"900",,
"81294","2014",,,"900",,
"81295","2014",,,"900",,
"81296","2014",,,"900",,
"81297","2014",,,"900",,
"81298","2014",,,"900",,
"81299","2014",,,"900",,
"81300","2014",,,"900",,
"81301","2014",,,"900",,
"81302","2014",,,"900",,
"81303","2014",,,"900",,
"81577","2014",,,"155",,
"81578","2014",,,"155",,
"81579","2014",,,"155",,
"81580","2014",,,"155",,
"81581","2014",,,"160",,
"81582","2014",,,"160",,
"81583","2014",,,"160",,
"81584","2014",,,"160",,
"81585","2014",,,"160",,
"81586","2014",,,"160",,
"81587","2014",,,"160",,
"81588","2014",,,"160",,
"81589","2014",,,"160",,
"81590","2014",,,"160",,
"81591","2014",,,"160",,
"81592","2014",,,"160",,
"81593","2014",,,"160",,
"81594","2014",,,"160",,
"81595","2014",,,"160",,
"81596","2014",,,"160",,
"81597","2014",,,"160",,
"81598","2014",,,"160",,
"81599","2014",,,"160",,
"81600","2014",,,"160",,
"81601","2014",,,"160",,
"81602","2014",,,"160",,
"81603","2014",,,"160",,
"81604","2014",,,"165",,
"81605","2014",,,"165",,
"81606","2014",,,"165",,
"81607","2014",,,"165",,
"81608","2014",,,"165",,
"81609","2014",,,"165",,
"81610","2014",,,"165",,
"81611","2014",,,"165",,
"81612","2014",,,"165",,
"81613","2014",,,"165",,
"81614","2014",,,"140",,
"81615","2014",,,"140",,
"81756","2014",,,"560",,
"81757","2014",,,"560",,
"81758","2014",,,"560",,
"81759","2014",,,"560",,
"81760","2014",,,"560",,
"81761","2014",,,"560",,
"81762","2014",,,"560",,
"81763","2014",,,"560",,
"81764","2014",,,"560",,
"81765","2014",,,"560",,
"81766","2014",,,"560",,
"81767","2014",,,"560",,
"81768","2014",,,"560",,
"81769","2014",,,"560",,
"81770","2014",,,"560",,
"81771","2014",,,"560",,
"81772","2014",,,"560",,
"81773","2014",,,"560",,
"81774","2014",,,"560",,
"81775","2014",,,"560",,
"81776","2014",,,"560",,
"81952","2014",,,"900",,
"81953","2014",,,"900",,
"81954","2014",,,"900",,
"81955","2014",,,"900",,
"81956","2014",,,"900",,
"81957","2014",,,"900",,
"81958","2014",,,"900",,
"81959","2014",,,"900",,
"81960","2014",,,"900",,
"81961","2014",,,"900",,
"81962","2014",,,"900",,
"81963","2014",,,"900",,
"81964","2014",,,"900",,
"81965","2014",,,"900",,
"81966","2014",,,"900",,
"81967","2014",,,"900",,
"81968","2014",,,"900",,
"81969","2014",,,"900",,
"81989","2014",,,"900",,
"81990","2014",,,"900",,
"81991","2014",,,"900",,
"81992","2014",,,"900",,
"81993","2014",,,"900",,
"81994","2014",,,"900",,
"81995","2014",,,"900",,
"81996","2014",,,"900",,
"81997","2014",,,"900",,
"81998","2014",,,"900",,
"81999","2014",,,"900",,
"82000","2014",,,"900",,
"82001","2014",,,"900",,
"82002","2014",,,"900",,
"82003","2014",,,"900",,
"82004","2014",,,"900",,
"82005","2014",,,"900",,
"82006","2014",,,"900",,
"82007","2014",,,"900",,
"82008","2014",,,"900",,
"82009","2014",,,"900",,
"82010","2014",,,"900",,
"82011","2014",,,"900",,
"82012","2014",,,"900",,
"82013","2014",,,"900",,
"82014","2014",,,"900",,
"82015","2014",,,"900",,
"82016","2014",,,"900",,
"82017","2014",,,"900",,
"82018","2014",,,"900",,
"82019","2014",,,"900",,
"82020","2014",,,"900",,
"82021","2014",,,"900",,
"82022","2014",,,"900",,
"82023","2014",,,"900",,
"82024","2014",,,"900",,
"82297","2014",,,"155",,
"82298","2014",,,"155",,
"82299","2014",,,"155",,
"82300","2014",,,"155",,
"82301","2014",,,"160",,
"82302","2014",,,"160",,
"82303","2014",,,"160",,
"82304","2014",,,"160",,
"82305","2014",,,"160",,
"82306","2014",,,"160",,
"82307","2014",,,"160",,
"82308","2014",,,"160",,
