Carey1811	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24381~890070	Asia.	Carey, Mathew	1811
Carey1811II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24382~890071	China, divided into it's Great Provinces.	Carey, Mathew	1811
Carey1811I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24383~890072	Hindostan or India.	Carey, Mathew	1811
Stieler1851	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~243998~5513672	Asia.	Stieler, Adolf	1851
Stieler1846	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244023~5513680	Das Osmanische Reich in Asien, (Ottoman Empire in Asia).	Stieler, Adolf	1851
Stieler1846I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244023~5513680	Das Osmanische Reich in Asien, (Ottoman Empire in Asia).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244028~5513681	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244028~5513681	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244028~5513681	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244028~5513681	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244028~5513681	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244028~5513681	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1851
Stieler1850IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850IIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850IIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244033~5513682	China und Japan. (China and Japan).	Stieler, Adolf	1851
Stieler1850I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244038~5513683	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1850	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244045~5513684	Vorder-Indien oder das Indo-Britische Reich. (India).	Stieler, Adolf	1851
Stieler1851I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244050~5513685	Die Ostindischen Inseln. (East Indies).	Stieler, Adolf	1851
Stieler1852	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244531~5513928	Asia.	Stieler, Adolf	1853
Stieler1852III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244554~5513936	Das Osmanische Reich in Asien, (Ottoman Empire in Asia).	Stieler, Adolf	1853
Stieler1852IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244554~5513936	Das Osmanische Reich in Asien, (Ottoman Empire in Asia).	Stieler, Adolf	1853
Stieler1851II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244559~5513937	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1853
Stieler1851III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244559~5513937	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1853
Stieler1851IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244559~5513937	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1853
Stieler1851IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244559~5513937	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1853
Stieler1851IIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244559~5513937	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1853
Stieler1851IIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244559~5513937	Iran und Turan (Kazakhstan), Persien (Persia), Afghanistan, Beludschistan, Turkestan.	Stieler, Adolf	1853
Stieler1850IIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850IIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850IIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244564~5513938	China und Japan. (China and Japan).	Stieler, Adolf	1853
Stieler1850II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1850IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1850IIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244569~5513939	Ost-Indien Mit Den Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1853	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244577~5513940	Vorder-Indien oder das Indo-Britische Reich. (India).	Stieler, Adolf	1853
Stieler1852I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244582~5513941	Die Ostindischen Inseln. (East Indies).	Stieler, Adolf	1853
Stieler1852II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~244582~5513941	Die Ostindischen Inseln. (East Indies).	Stieler, Adolf	1853
Norie1836	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245923~5514563	A New Chart of The Pacific Ocean (Northern Sheet)	Norie, J.W.	1836
Norie1836I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245933~5514565	Composite: A New Chart of The Pacific Ocean (Northern and southern Sheets)	Norie, J.W.	1836
DerfeldenvanHinderstein1842	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245946~5514568	Index Map: Vetrzamelingsblad de kaart van Nederlandsch Oostindie. (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
DerfeldenvanHinderstein1842I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245948~5514569	Sheet No. 1. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
DerfeldenvanHinderstein1842II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245949~5514570	Sheet No. 2. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
DerfeldenvanHinderstein1842III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245950~5514571	Sheet No. 3. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
DerfeldenvanHinderstein1842IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245951~5514572	Sheet No. 4. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
Tindal1842	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245952~5514573	Sheet No. 5. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Tindal, George August	1842
DerfeldenvanHinderstein1842IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245953~5514574	Sheet No. 6. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
DerfeldenvanHinderstein1842IIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245954~5514575	Sheet No. 7. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
DerfeldenvanHinderstein1842IIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245955~5514576	Sheet No. 8. (of) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
DerfeldenvanHinderstein1842IIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~245956~5514577	Composite: (Sheets 1-8) Ugemeene Kaart van Nederlandsch Oostindie (East Indies).	Derfelden van Hinderstein, G.F. Baron von	1842
Mitchell1859	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~246807~5515097	Asia.	Mitchell, Samuel Augustus	1864
Mitchell1859IIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~246816~5515101	Persia, Arabia, &amp;c.	Mitchell, Samuel Augustus	1864
Mitchell1859IIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~246816~5515101	Persia, Arabia, &amp;c.	Mitchell, Samuel Augustus	1864
Mitchell1859III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~246819~5515102	Hindoostan.	Mitchell, Samuel Augustus	1864
Mitchell1859IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~246822~5515103	China.	Mitchell, Samuel Augustus	1864
Mitchell1859IIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~246822~5515103	China.	Mitchell, Samuel Augustus	1864
Johnston1856	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24688~940027	Physical Europe &amp; Asia.	Johnston, Alexander Keith, 1804-1871	1856
Berghaus1856	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24703~940042	Asia, Europe river systems.	Berghaus, Heinrich	1856
Johnston1854	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24707~940046	Hyetographic; rain map.	Johnston, Alexander Keith, 1804-1871	1856
Johnston1854I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24721~940060	Religious belief.	Johnston, Alexander Keith, 1804-1871	1856
GeographischesInstitut(Weimar1856	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24774~950038	Asien.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1853	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24775~950039	Turkei.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1853I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24775~950039	Turkei.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1853II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24775~950039	Turkei.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1853III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24775~950039	Turkei.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1854	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24777~950041	Iran, Afghanistan, Beludschistan.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1854I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24777~950041	Iran, Afghanistan, Beludschistan.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1854II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24777~950041	Iran, Afghanistan, Beludschistan.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1854III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24777~950041	Iran, Afghanistan, Beludschistan.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1854IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24777~950041	Iran, Afghanistan, Beludschistan.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1854IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24777~950041	Iran, Afghanistan, Beludschistan.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1855I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24778~950042	Induslander.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1850	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24779~950043	Vorder Indien.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1855II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24780~950044	Hinter Indien.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1855III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24780~950044	Hinter Indien.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1855IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24780~950044	Hinter Indien.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1855IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24780~950044	Hinter Indien.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1852	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24781~950045	Chinesische Reich.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1852I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24781~950045	Chinesische Reich.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1852II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24781~950045	Chinesische Reich.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1852III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24781~950045	Chinesische Reich.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1852IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24781~950045	Chinesische Reich.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1852IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24781~950045	Chinesische Reich.	Geographisches Institut (Weimar, Germany)	1856
GeographischesInstitut(Weimar1855	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24782~950046	Russische Reich.	Geographisches Institut (Weimar, Germany)	1856
Poirson1803	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248013~5515723	Carte de la Inde	Poirson, J.B.	1804
Delarochette1780	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24825~960033	Coasts Spain, Portugal, Barbary.	Delarochette, Louis Stanislas d'Arcy	1811
Faden1785	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24826~960034	Mediterranean W.	Faden, William, 1750?-1836	1811
Paullin1750	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248273~5516035	Plate 23. Facsimile Cartography 1492-1867. Delisle Map, 1703. Delisle Map 1750. Bellin Map, 1743.	Paullin, Charles O.	1932
I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24827~960035	Mediterranean E.		1811
Faden1808	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24846~960054	Asia.	Faden, William, 1750?-1836	1811
Anville1794IIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24847~970001	Turkey in Asia.	Anville, Jean Baptiste Bourguignon d, 1697-1782	1811
Anville1794IIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24847~970001	Turkey in Asia.	Anville, Jean Baptiste Bourguignon d, 1697-1782	1811
Delarochette1800	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24848~970002	Hind, Hindoostan, or India.	Delarochette, Louis Stanislas d'Arcy	1811
Rennell1786	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24849~970003	Bengal, Bahar, Oude, Allahabad.	Rennell, James, 1742-1830	1811
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24850~970004	India peninsula N.		1811
Faden1800	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24851~970005	India peninsula S.	Faden, William, 1750?-1836	1811
Faden1800I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24852~970006	Composite: India peninsula.	Faden, William, 1750?-1836	1811
Cook1808	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~24857~970011	NW America, NE Asia.	Cook, James, 1728-1779	1811
Carey1822III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248732~5515783	Places Mentioned in the Old &amp; New Testament : with those remote from the Holy Land	Carey, Henry Charles	1822
Carey1822IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248742~5515787	Syria and Assyria	Carey, Henry Charles	1822
Carey1822	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248778~5515802	Asia	Carey, Henry Charles	1822
Carey1822I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248780~5515803	Hindoostan	Carey, Henry Charles	1822
Carey1822IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248782~5515804	Persia	Carey, Henry Charles	1822
Carey1822II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248784~5515805	China	Carey, Henry Charles	1822
Bromme1851	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248883~5516217	27. Asien in physikalischer Beziehung	Bromme, Traugott	1851
Bartholomew1907IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248984~5516379	Europe and Near East - General Commercial Chart. Suez Canal.	Bartholomew, J. G.	1907
Bartholomew1907	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248992~5516383	China. Japan. Industrial.	Bartholomew, J. G.	1907
Bartholomew1907I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~248992~5516383	China. Japan. Industrial.	Bartholomew, J. G.	1907
Bartholomew1907II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249021~5516395	Australia - General Commercial Chart.	Bartholomew, J. G.	1907
Bartholomew1907III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249021~5516395	Australia - General Commercial Chart.	Bartholomew, J. G.	1907
Stein1826	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249491~5516526	Asien	Stein, C.G.D.	1827
Mitchell1868	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249811~5516666	Map of Asia showing its Gt. Political Divisions	Mitchell, Samuel Augustus Jr.	1868
Mitchell1868II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249813~5516667	Map of Persia, Turkey in Asia. Afghanistan, Beloochistan	Mitchell, Samuel Augustus Jr.	1868
Mitchell1868III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249813~5516667	Map of Persia, Turkey in Asia. Afghanistan, Beloochistan	Mitchell, Samuel Augustus Jr.	1868
Mitchell1868IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249813~5516667	Map of Persia, Turkey in Asia. Afghanistan, Beloochistan	Mitchell, Samuel Augustus Jr.	1868
Mitchell1868I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~249820~5516669	Map of Hindoostan, Farther India, China, and Tibet	Mitchell, Samuel Augustus Jr.	1868
Delamarche1823	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250539~5517109	L'Asie Divisee en ses differens Etats ... 1823.	Delamarche, Felix	1826
Delamarche1824	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250570~5517124	Alexandri Magni Imperum et Expediationes ... 1824.	Delamarche, Felix	1826
Mellish1815	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250592~5517132	Terra Veteribus Nota	Mellish, John	1815
Mellish1815I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250598~5517134	Orientis Tabula	Mellish, John	1815
Mellish1815II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250610~5517139	State of Nations at the Christian aera From Pinkerton on the Goths	Mellish, John	1815
Vandermaelen1827	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~25066~980042	Carte d'assemblage de l'Asie.	Vandermaelen, Philippe, 1795-1869	1827
Lothian1848	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250803~5517254	Asia.	Lothian, John	1848
Lothian1848IIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250867~5517277	Arabia.	Lothian, John	1848
Lothian1848IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250874~5517278	Persia.	Lothian, John	1848
Lothian1848IIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250874~5517278	Persia.	Lothian, John	1848
Lothian1848IIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250874~5517278	Persia.	Lothian, John	1848
Lothian1848IIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250878~5517279	Russia in Asia.	Lothian, John	1848
Lothian1848IIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250878~5517279	Russia in Asia.	Lothian, John	1848
Lothian1848III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250880~5517280	Japan.	Lothian, John	1848
Lothian1848I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250882~5517281	Hindoostan.	Lothian, John	1848
Lothian1848II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250885~5517282	China.	Lothian, John	1848
Lothian1848IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~250887~5517283	East India Islands with Bengal Dependencies. (New Holland).	Lothian, John	1848
